stage,index,year,version,page,paragraph,2500Bott,singlebott,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transcational,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,transactional,bott_list
0.0,300,2018,January-February-2018,55,"The GlobalDots HTTP interface provides several important advantages over the CNAME method. First, it allows for a tightly coupled video player integration and simultaneously lets GlobalDots make routing decisions out-of-band. Second, it allows for greater video client intelligence by considering multiple metrics, such as device and browser type. Finally, the HTTP interface provides greater levels of flexibility in decision making.",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,340,2018,January-February-2018,57,"THE WORLD OF VOD Online video viewing continues to grow, both in the average viewing hours, which is now at almost 6 hours per week according to Limelight’s 2017 State of Online Video report (go2sm.com/stateofov17), and in the number of OTT services worldwide, which is now in the thousands. The devices used for online viewing cover the spectrum from smartphones, tablets, smart TVs, and laptops to dedicated streaming devices. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,380,2018,January-February-2018,63,"WHY MIGHT A HYBRID CDN BE NEEDED? The strongest drawback of building a DIY CDN or private CDN is the cost of the investment and the required know-how. Server costs, network costs, maintenance, upgrades, and support all add up to major investment costs. These costs, lack of know-how, and risk of losing business focus create the main reason for many OTT companies to move towards cloud CDNs or combine those two and have a strong hybrid CDN.  In order to use cloud CDN, an agreement with a third-party CDN provider is necessary. Through this agreement, the corporation outsources a great deal of its operational cost while also encountering some visibility and control limitations. In this model, most of the cost including maintenance, upgrading, support, servers, and system management are paid by the third-party CDN provider and the corporation avoids the capital expense, time demands, and stress of these factors. The financial burden of those shifts into a service with a monthly fee that is often based on utilization and volume of the data. ",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,400,2018,January-February-2018,66,PRODUCT BENEFITS/FEATURES: • Highest Quality Video Our peer-assisted delivery technology ensures that  each viewer gets the best quality video possible  without impacting your network. Hive Streaming supports the latest adjustable bit rate (ABR)  streaming protocols.,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,420,2018,January-February-2018,68,"As the most popular content can represent more than 80 percent of the video traffic, caching at the ISP level significantly lowers CDN service costs. Deploying BroadCache Boxes also benefits telecom and cable operators as the traffic coming from the caches does not generate any transit costs on their behalf. The solution can be used for both live and on-demand content and supports secured HTTPS connections. ",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,440,2018,January-February-2018,70,"A recent CDN failure highlights the value of an effective  Getting the most out of a multi-CDN workflow requires  multi-CDN strategy using DLVR’s optimization solution: accurate intelligence that can detect and analyze changing  In late 2017, one of the major CDNs had just rolled out a  network conditions, predict network hazards, and make  software update network-wide containing a defect that caused  intelligent, performance-based routing decisions in real-time.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,500,2018,January-February-2018,75,"As Tulix is continuously exploring ways to improve and provide high-quality streams worldwide, our CDN also uses two independent route optimization systems to dynamically assess the connection of a viewer to our streaming servers in Atlanta, and we are in the process of adding a third. The route optimizers choose between four of the largest internet backbones and Tier 1 providers to which our data centers are directly linked to determine the path to the viewer with the lowest latency and packet loss. These backbones were deliberately chosen to maximize global reach and stream stability. Being located in a carrier hotel at the largest internet exchange in the southeastern United States means we have access to, in practical terms, unlimited bandwidth, and can add connections to the largest global networks in a matter of weeks. POP-based CDNs locate their servers in data centers they do not own, and thus have limited or no control over what networks they are connected to. ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,540,2018,January-February-2018,79,"In other words, it’s complicated. Maintaining multiple video switcher solutions works for me because I might be running multiple jobs on a single day and one of the solutions lives at a client site and another with one of my contractors. ",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,640,2018,January-February-2018,94,"With $1Bn spent on addressable advertising during 2017, the need for an alternative currency that  can measure not only linear, DVR, and OTT, but also addressable advertising has never been more significant. At the same time, the amount of census-based TV data has been exploding, and we expect 2018 to be the inflection point where dollars start shifting from Nielsen to other datasets. In particular, the the combination of Smart TV data and set-top-box data should provide a uniquely powerful dataset that is nationally representative, richer, and more granular  than Nielsen.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0
0.0,680,2018,January-February-2018,99,"Of course I could have chosen a better date because there was plenty of the fluffy white stuff on the ground,  an “effective” tool for business communications by more than 90% of executives (Wainhouse Research Q4, 2017).Despite this statistic, the networking of enterprise video often gets scant attention.We think 2018 will be the year that video networking will be front and center in most large organizations.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,720,2018,January-February-2018,102,"As remote workforces, distributed teams, user generated content (UGC) and the use of mobile devices continue  to become the norm and not the exception, enterprise video platforms  will move from an afterthought in the corporate technology stack to the true communication backbone of the organization. Any company looking to do business globally will need to give strong consideration to both live and on demand video as primary methods of communication— which makes the enterprise video platform a critically important investment not only for internal communication, but for overall revenue growth as well.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,60,2018,July-August-2018,7,"Q: What’s on the horizon for data and video? What’s next? If you think about it, we’ve not been able to use data in a meaningful way on a per-stream basis. We pump data into analytics systems, where people look at screens and try to take action on big issues. People are the intelligence and optimization behind video. But since video streaming happens on a second-to-second basis, people often cannot react to a change in the time required to be impactful, and can only take on one issue at a time.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,180,2018,July-August-2018,22,"Accurate Signal Timing Many compressed video signal formats are sensitive to disruptions caused by changes in timing between different elements of the signal. With SRT, each data packet has a high-resolution timestamp assigned by the sender, which can be recovered by the receiver to accurately recreate signal timing relationships, irrespective of network delay variations. In addition, during the handshake process, SRT endpoints establish a stable end-to-end delay profile, eliminating the need for downstream devices to have their own buffers to cope with changing signal latencies.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,200,2018,July-August-2018,24,"VIDEO CONTRIBUTION USING PUBLIC NETWORKS Modern technologies now make it possible to transmit high-quality video in real time across the public internet. A variety of proprietary solutions are available, but these closed systems can require expensive monthly usage fees and are restricted to work only with other compatible devices, usually from the same vendor. SRT (Secure Reliable Transport) is an open, freely available and flexible specification that performs as well as or better than proprietary solutions while providing the ability to work between products from many different manufacturers. SRT users can select the best products for their particular needs while at the same time being able to share streams with many other organizations and avoiding vendor “lock-in.”",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1.0,260,2018,July-August-2018,31,"Vivotek, the company whose fixed-dome camera was used during the rescue the 33 Chilean miners, has also moved to H.265 for its newest cameras. The 3-megapixel FD9371-EHTV, mentioned above, “adopts the latest H.265 video compression technology with VIVOTEK’s Smart Stream II technology,” according to a company press release.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1.0,300,2018,July-August-2018,37,"Overall, at least as it relates to delivering hybrid streams to Apple devices, adding HEVC to HLS should involve little player development expense, at least for those playing HLS natively rather than via an app. Adding HEVC to HLS  also involves minimal development risk, as playback compatibility and quality was very good. ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,340,2018,July-August-2018,44,"Unlike CVBR, the EyeQ solution does not rely on pseudo-linear scaling of picture- and scene-level quant measurements. Rather, it relies on “quality awareness” to fully measure visual quality in real time. In-loop artificial intelligence then guides the codec to focus bits where and when they matter most for the viewer and reduce bits where they matter less. In this way, the EyeQ solution uses only the bits needed to hit quality targets, which translates into more consistent video quality and significant bandwidth savings.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,460,2018,July-August-2018,54,A whole lot of resources—and time—might need to be committed before the first dollars of service revenue roll in. And your focus is probably time to market and maintaining an edge in service delivery technologies and operations. How can this challenge be addressed?,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,500,2018,July-August-2018,57,"Unified packaging—Since we can store the segment, we can then add DRM or convert to another format on request with little stress on the server resources. Did we mention the development code name for this project was “Traffic Miser?” And speaking of DRM, you can provide separate encryption services per stream. ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,560,2018,July-August-2018,65,"Technologies that perform facial recognition and speech-to-text indexing have been around for at least 2 decades—in fact, a research project in Europe that I was part of around 2004 posited the very scenario mentioned above—but  the tools were complex and didn’t easily tie into EVP solutions. Still, even those tools were capable of up to 32,000 pieces of metadata per frame. Today’s solutions offer more accurate facial recognition and slightly better speech-to-text transcription, the latter in part derivative of what we’d done on both our research project and other projects that focused on virtual beam-forming microphones for use in corporate environments. Yet the true power of these solutions isn’t in the discrete tools but rather the holistic approach to searching indexed content.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,580,2018,July-August-2018,66,"Stream is available for those who have an Office365 subscription, but it is not limited to subscribers. Pricing for those without Office365 is on a per-user, per-month basis. The basic service, for $3 per month per user, offers a way to aggregate, organize, and search videos. For an additional $2 per user per month, Stream offers two features key to our scenario: search “using deep search based on in-content signals like speech to text,” and search “using face detection and audio transcripts.”",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,660,2018,July-August-2018,76,"If I need to incorporate a person over Skype, or maybe several laptop feeds, I’ll use Switcher Studio. If I know I’ll need to play back several videos with no way of previewing the audio and not enough time to process them all to have the same audio level, I’ll choose Live:Air Action for the internal audio mixer.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,700,2018,July-August-2018,80,"Control Video Data with Datazoom! Getting the right data, at the right time, and in the right place is critical to providing support to video experience issues in real- time. But in the current video player environment, fragmentation and data silos make that nearly impossible (unless you are  Netflix). With Datazoom, any video distributor can consolidate video player data collection with a single stream of data they can send anywhere it needs to go.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,720,2018,July-August-2018,85,"The Cloud Is Coming On-Prem … As corporate encoding environments become more cloud-like, traditional cloud-encoding vendors like Encoding.com and Bitmovin are offering their solutions for deployments inside the firewall. Gregg Heil, CEO of Encoding.com, explains why several of his largest clients opted for this method. “As you can imagine, some of our largest media customers have massive compute and storage investments that they want to utilize,” he says. “However, they also want the ability to elastically scale as needed, access critical video workflows, and to avoid the headaches and costs of managing traditional in-house software and hardware encoders.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,40,2018,June-2018,7,"In the 2018 Oscars, Netflix had two big winners, Mudbound, which was nominated for four awards, and Icarus, which won best documentary feature. Both were movies Netflix acquired rather than commissioned, but the company still used its data to find each an audience (after brief theatrical runs). Some Academy members were vocal about not wanting to vote for a Netflix movie. ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
0.0,60,2018,June-2018,12,"Let me get straight to the point. Adding a new codec to your encoding mix, whether it’s HEVC, VP9, or AV1, is expensive, time- consuming, and somewhat risky. Adding per- title encoding to your encoding workflow delivers many of the same benefits, but should be much less expensive, much simpler, and much less risky. While all companies should approach codec changes with some level of trepidation, now is the time to embrace per-title encoding, and it’s never been more widely available.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,140,2018,June-2018,26,"In the short run, the industry needs innovation that helps get to scale, at lower latencies. Everyone agrees on this. But what we don’t need is another scenario like the one we’ve faced over the past 6 years, where the expedient scalable solution (HLS) fundamentally painted the whole industry into a corner. So watch the pages of the next few issues of Streaming Media as we delve more deeply into the promise and pitfalls of some of the next-generation solutions that are vying to become the next de facto standard in OTT live-linear delivery.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,180,2018,June-2018,33,"The result: We dig into the technology  layers to ensure choices made about infrastructure, architecture, hardware, and software components will deliver the robust technology you need to support your solid business goals.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,220,2018,June-2018,37,"To ensure content is secure and cannot be illegally transmitted by unlicensed rights holders, we have DRM (digital rights management) options available. Each delivery point (Android TV, Apple, web browser, etc.) require different DRM keys, so you need to evaluate costs, as well as content reach, when choosing formats for support. For example, if you’re using both DASH (web browser) and HLS (Apple and other devices), there are different encoding costs and configurations required. We advise on what will work best for your requirements.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,320,2018,June-2018,48,"Buying Content “When content is negotiated for purchase, the avails are sent out from content distributors. Those agreements are registered in our system and once the retailer has confirmed the licenses they wish to have the rights to sell, that information is sent to an OVP. The OVP then triggers the creation of products,” says Mike Sid, founder and chief strategy officer, Mediamorph. What’s going on now is that a lot of people are still using spreadsheets to enter the avails information that they need to legally distribute content into an OVP, he says. “That probably is really more common than not. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,340,2018,June-2018,51,"The Retailer: Blockbuster Casper Hald heads up Blockbuster in the Nordics. The once-ubiquitous video rental store name was licensed to the Danish telecommunications and media company TDC Group in 2013. Blockbuster has more than 10,000 movies and 500 seasons of TV content that it makes available for 2-day online rental or purchase. These 16,000–17,000 assets are licensed from approximately 60 content providers.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,360,2018,June-2018,54,"INCREASING RELIABILITY AND PERFORMANCE When delivering your video content over a single content delivery network (CDN), reliability will always be a concern. While the chance of an outage occurring is always minimal, it can drastically hamper your reputation, especially if it occurs during a global events such as the World Cup 2018. This is the reason why more and more companies are now using multiple CDNs for their video delivery.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,420,2018,June-2018,65,"Recently, Signiant released a newly patented, standards-based transport architecture for Flight. Unique in the market, this new technology accelerates any HTTP-based transfer and is capable of delivering data to the cloud at multiple gigabits per second by using multiple cloud instances for a single transfer. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,80,2018,March-2018---Sourcebook,22,"“A viewer who consumes content on a particular platform will continue to consume content on that platform unless something of sufficient force diverts them from their path,” Espelien says.“YouTube for kids is an incredibly high-inertia platform, meaning they watch all kinds of random crap within YouTube and getting them outside of YouTube to watch anything is actually kind of hard.YouTube has platform inertia among kids.Netflix itself has platform inertia among the Netflix-and-chill generation.They’re so used to watching stuff on Netflix that when they finish something they grab a new show on Netflix or wait for a new movie to come out.Netflix for them has a lot of inertia.I think we have multiple sources of inertia now.In other words, it’s not that viewers are these magical free-floating electrons again, that early internet fan boys and girls thought was going to be the case.Viewers of all ages hunker down and nest in these different  industry updates_x000c_ ///",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,100,2018,March-2018---Sourcebook,28,"While there are fans who are interested in only one league or one sport, there are more fans who follow a variety of sports. For that reason, aggregated efforts will begin to take hold. That’s the belief of Brett Sappington, senior director of research for Parks Associates, who sees big years coming for sports aggregation. It’s something fubo is already doing, he notes. Fans want services that offer local pro teams, college, and other sports all in one place. While the online future was supposed to be all about targeted niche offerings, consumers are finding they don’t want to manage more than a handful of subscriptions, and providers see the benefits of offering more comprehensive packages",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,120,2018,March-2018---Sourcebook,32,"OTT (over-the-top) streaming has proven itself as a viable content distribution channel for broadcasters and content owners.The technology has gone beyond being a supplementary distribution channel (e.g., TV Everywhere) with limited appeal, to becoming the future of media where content owners can build a relationship directly with millions of viewers.Broadcasters that deliver timely, relevant programming via OTT services, have encouraged their viewers to watch online, boosting not only their revenues, but also brand recognition and loyalty with a new generation of viewers.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,140,2018,March-2018---Sourcebook,34,"OTT clipping workfl ows for social media For pre-recorded, episodic content, the responsibility for generating clips for OTT distribution can be made part of the editing process when programs are assembled prior to broadcast. For live news and sports programs, this is not an attractive option, particularly when fi nished content only becomes available during the broadcast. The resulting fi les, which contain all of the fi nished video, audio, graphics and closed captions, can then be used to create the clips for OTT services and online destinations. ",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,200,2018,March-2018---Sourcebook,46,STREAMING MEDIA INDUSTRY SOURCEBOOK 2018 the smartphone grows larger and larger on the scale of important devices for which to deliver content.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,220,2018,March-2018---Sourcebook,50,"During the U.S. Open, IBM wanted to automatically create clips based on the most compelling content. Watson works at about three-quarters of real time for full content assessment with normally complex images, and can work with content as low as 256Kbps, although IBM recommends 1Mbps. “If you take the images out of it and you’re just doing audio and textual it’s amazingly fast,” Kulczar says. ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,240,2018,March-2018---Sourcebook,53,"Use Case: Personalization IRIS.TV is a video personalization and programming platform; its core technology is used to serve contextually relevant content.“We work with publishers and marketers to serve the right content to audiences in real time.Our AI is specifically computational AI,” says Field Garthwaite, co-founder and CEO, IRIS.TV.This means the platform intelligence learns from specific data and makes choices.IRIS.TV builds personalized streams for customers, similar to what YouTube does to help publishers understand viewers’ likes and dislikes.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,260,2018,March-2018---Sourcebook,61,"WebRTC is a combined IETF and W3C specification that is being rolled out as part of HTML5. In essence, WebRTC enables sending voice, video, and any other arbitrary data directly across browsers in real time. You write a bit of JavaScript code, add a few relay servers to be used when needed, and you’ve got yourself a video chat service",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,380,2018,March-2018---Sourcebook,81,"“When you’re going into enterprise, it’s turning into a software sale,” said Rayburn, “and they typically like to buy that software based on a seat license. That’s very opposite of broadcast. You also have the issue from an update standpoint, what you’re doing with the software,” said Rayburn, pointing out that many solutions that sit inside a firewall aren’t as easily upgraded when it comes to on-prem solutions.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,480,2018,March-2018---Sourcebook,88,"In 2016, AT&T announced its plans to acquire Time Warner, Inc.for approximately $109 billion (including assumption of Time Warner’s debt), but the deal has yet to reach completion, complicated by the fact that the U.S.Justice Department stated in November 2017 that it opposes the deal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
0.0,500,2018,March-2018---Sourcebook,92,"Expanding a Brand, Connecting the World The Mangosteen Fashion Show was committed to connecting its vast international community, including countries like Singapore and Russia. Elena was looking for a versatile live streaming solution to bring a high-quality, “realtime presence” video experience to all those unable to attend the real-life event. Being a brand specialist, Elena understood the importance of exposure to new audiences as well as establishing a strong web-presence to help build and expand her creative brand. By creating a dynamic and professionalquality live video stream, Elena was hoping to highlight the high-end nature and exclusivity of the show, while at the same time share this amazing experience with a larger audience.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
0.0,520,2018,March-2018---Sourcebook,94,"THE FINAL WORD: ADAPTABILITY IS ESSENTIAL TO SUCCESS Every client in need of a live video solution wants a  An Ethernet switch connected Pearl-2 and Anil’s  professional setup tailored to their needs.By harnessing the  administrator laptop to the same network.The switch was then  extensive versatility of Pearl-2, AV Service providers can adapt  connected to a Rogers LTE Rocket Hub internet hotspot for  to the unique requirements of any client.Pearl-2 lets operators  wireless internet access (tested at 150 MB/s down, 25 MB/s up).",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
1.0,540,2018,March-2018---Sourcebook,96,"One of the unique selling points of EyeQ content-aware encoding is that it eliminates client buffering. It does this  by creating a reduced and variable video bitrate stream  for each ABR profile with zero buffering to ensure the  best viewing experience for end users on any screen.  What’s especially innovative is that Harmonic’s EyeQ content-aware video compression solution optimizes the OTT SERVICE PROVIDER’S WORKFLOW MARCH 2018       SPONSORED CONTENT video quality, even over constrained OTT networks. As  more high-resolution profiles are selected, less toggling between profiles occurs with EyeQ. In particular, the EyeQ solution reduces the network load during peak streaming events, such as live sports. ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,620,2018,March-2018---Sourcebook,108,"End User Rhode Island Capitol Television, Providence, RI Application • Distributing live video of the Rhode Island legislative sessions within the Capitol building and simultaneously on the Internet • Recording legislative sessions and making them available for on-demand viewing Discover Video Equipment and Service • Discover Video Spirit Encoding Station • Discover Video Rover Mobile HD Encoder • Streamsie Software Encoder • DEVOS Media Server Cloud Service",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0
0.0,660,2018,March-2018---Sourcebook,112,"Why it matters. The success of FFmpeg cannot be understated, and FFmpeg was the only technology to receive a unanimous vote. As more and more codecs are integrated into FFmpeg, the entire digital media industry moves closer to an open-source encoding and transcoding solution that is robust and universally accepted. For instance, version 3.3 “Hilbert” includes the Apple Pixlet decoder and NewTek SpeedHQ decoder, two proprietary codecs that had been kept at arm’s length from the industry as part of the proprietary push by each company to own its portion of the video production ecosystem, and version 3.4 “Cantor” includes a NewTek NDI interface connector and spec-compliant VP9 muxing support in MP4.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,700,2018,March-2018---Sourcebook,117,"This 24/7 live linear broadcasting is generally a mix of live and prerecorded content. Our self-serve platform called LiveStreamingCDN Total Cloud Playout (www.livestreamingcdn.com) is the brains which allows our customers to provide live linear content. Our platform is actually three products in one—a VOD scheduler, a playout system, and a live feed insertion controller.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
